player_name,country,market_value_eur,market_value_source,highest_market_value_eur,latest_market_value_eur,latest_market_value_date,salimt_latest_market_value_eur,salimt_latest_market_value_date,tm_market_value_in_eur,tm_highest_market_value_in_eur,tm_url,data_source,data_refresh_date
Deiver Machado,Colombia,4000000,transfermarkt_profile,4000000,4000000.0,2024-06-03,3000000.0,2025-06-02,4000000.0,4000000.0,https://www.transfermarkt.co.uk/deiver-machado/profil/spieler/332560,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Davinson Sánchez,Colombia,18000000,transfermarkt_profile,60000000,18000000.0,2025-12-17,20000000.0,2025-06-17,18000000.0,60000000.0,https://www.transfermarkt.co.uk/davinson-sanchez/profil/spieler/341429,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Álvaro Montero,Colombia,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/alvaro-montero/profil/spieler/292985,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Luis Suárez,Colombia,3500000,transfermarkt_profile,10000000,3500000.0,2024-06-07,8000000.0,2025-06-23,3500000.0,10000000.0,https://www.transfermarkt.co.uk/luis-suarez/profil/spieler/424784,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Andrés Gómez,Colombia,5000000,transfermarkt_profile,6000000,5000000.0,2025-12-10,,,5000000.0,6000000.0,https://www.transfermarkt.co.uk/andres-gomez/profil/spieler/957461,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Lionel Mpasi,DR Congo,700000,transfermarkt_profile,700000,700000.0,2023-06-16,400000.0,2025-06-01,700000.0,700000.0,https://www.transfermarkt.co.uk/lionel-mpasi-nzau/profil/spieler/164915,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Aaron Wan-Bissaka,DR Congo,22000000,transfermarkt_profile,40000000,22000000.0,2025-12-09,24000000.0,2025-05-29,22000000.0,40000000.0,https://www.transfermarkt.co.uk/aaron-wan-bissaka/profil/spieler/477758,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Steve Kapuadi,DR Congo,3000000,salimt_latest_market_value,3000000,,,3000000.0,2025-06-05,,,https://www.transfermarkt.co.uk/steve-kapuadi/profil/spieler/679709,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Axel Tuanzebe,DR Congo,5000000,transfermarkt_profile,10000000,5000000.0,2025-12-09,5000000.0,2025-05-29,5000000.0,10000000.0,https://www.transfermarkt.co.uk/axel-tuanzebe/profil/spieler/342046,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Dylan Batubinsika,DR Congo,700000,transfermarkt_profile,2500000,700000.0,2025-12-11,1200000.0,2025-06-02,700000.0,2500000.0,https://www.transfermarkt.co.uk/dylan-batubinsika/profil/spieler/289432,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Ngal'ayel Mukau,DR Congo,12000000,transfermarkt_profile,15000000,12000000.0,2025-12-15,15000000.0,2025-06-02,12000000.0,15000000.0,https://www.transfermarkt.co.uk/ngalayel-mukau/profil/spieler/1016015,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Nathanaël Mbuku,DR Congo,2000000,transfermarkt_profile,9000000,2000000.0,2024-06-11,1000000.0,2025-06-08,2000000.0,9000000.0,https://www.transfermarkt.co.uk/nathanael-mbuku/profil/spieler/557614,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Samuel Moutoussamy,DR Congo,1200000,transfermarkt_profile,5000000,1200000.0,2025-12-12,1600000.0,2025-06-17,1200000.0,5000000.0,https://www.transfermarkt.co.uk/samuel-moutoussamy/profil/spieler/353403,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Brian Cipenga,DR Congo,0,missing,0,,,,,,,,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Théo Bongonda,DR Congo,5000000,transfermarkt_profile,11000000,5000000.0,2025-12-16,6000000.0,2025-06-03,5000000.0,11000000.0,https://www.transfermarkt.co.uk/theo-bongonda/profil/spieler/280701,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Gaël Kakuta,DR Congo,1800000,transfermarkt_profile,8000000,1800000.0,2023-06-16,600000.0,2025-06-24,1800000.0,8000000.0,https://www.transfermarkt.co.uk/gael-kakuta/profil/spieler/74297,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Joris Kayembe,DR Congo,2500000,transfermarkt_profile,3500000,2500000.0,2024-06-04,3000000.0,2025-06-11,2500000.0,3500000.0,https://www.transfermarkt.co.uk/joris-kayembe/profil/spieler/129586,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Meschak Elia,DR Congo,4000000,salimt_latest_market_value,4000000,,,4000000.0,2025-06-02,,,https://www.transfermarkt.co.uk/meschack-elia/profil/spieler/423678,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Noah Sadiki,DR Congo,5000000,transfermarkt_profile,5000000,5000000.0,2024-06-04,12000000.0,2025-06-11,5000000.0,5000000.0,https://www.transfermarkt.co.uk/noah-sadiki/profil/spieler/727089,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Aaron Tshibola,DR Congo,450000,transfermarkt_profile,3000000,450000.0,2023-10-12,350000.0,2025-05-22,450000.0,3000000.0,https://www.transfermarkt.co.uk/aaron-tshibola/profil/spieler/243633,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Timothy Fayulu,DR Congo,1400000,salimt_latest_market_value,1400000,,,1400000.0,2025-06-09,,,https://www.transfermarkt.co.uk/timothy-fayulu/profil/spieler/541420,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Cédric Bakambu,DR Congo,1400000,transfermarkt_profile,25000000,1400000.0,2025-12-12,1500000.0,2025-06-08,1400000.0,25000000.0,https://www.transfermarkt.co.uk/cedric-bakambu/profil/spieler/127048,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Charles Pickel,DR Congo,3200000,transfermarkt_profile,3800000,3200000.0,2023-10-11,2400000.0,2025-06-01,3200000.0,3800000.0,https://www.transfermarkt.co.uk/charles-pickel/profil/spieler/243879,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Fiston Mayele,DR Congo,0,missing,0,,,,,,,,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Yoane Wissa,DR Congo,28000000,transfermarkt_profile,28000000,28000000.0,2024-05-27,32000000.0,2025-05-29,28000000.0,28000000.0,https://www.transfermarkt.co.uk/yoane-wissa/profil/spieler/388165,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Matthieu Epolo,DR Congo,800000,transfermarkt_profile,800000,800000.0,2024-06-04,4000000.0,2025-06-11,800000.0,800000.0,https://www.transfermarkt.co.uk/matthieu-epolo/profil/spieler/680218,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Chancel Mbemba,DR Congo,2500000,transfermarkt_profile,20000000,2500000.0,2025-12-15,2000000.0,2025-06-02,2500000.0,20000000.0,https://www.transfermarkt.co.uk/chancel-mbemba/profil/spieler/203348,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Simon Banza,DR Congo,11000000,transfermarkt_profile,18000000,11000000.0,2025-11-28,14000000.0,2025-06-17,11000000.0,18000000.0,https://www.transfermarkt.co.uk/simon-banza/profil/spieler/344869,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Gédéon Kalulu,DR Congo,3500000,transfermarkt_profile,5000000,3500000.0,2024-06-03,2000000.0,2025-06-01,3500000.0,5000000.0,https://www.transfermarkt.co.uk/gedeon-kalulu/profil/spieler/395685,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Edo Kayembe,DR Congo,4000000,transfermarkt_profile,5000000,4000000.0,2023-10-27,4000000.0,2025-05-26,4000000.0,5000000.0,https://www.transfermarkt.co.uk/edo-kayembe/profil/spieler/486477,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Arthur Masuaku,DR Congo,2500000,transfermarkt_profile,10000000,2500000.0,2025-12-09,3000000.0,2025-06-17,2500000.0,10000000.0,https://www.transfermarkt.co.uk/arthur-masuaku/profil/spieler/181380,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Diogo Costa,Portugal,40000000,transfermarkt_profile,45000000,40000000.0,2025-12-18,40000000.0,2025-05-29,40000000.0,45000000.0,https://www.transfermarkt.co.uk/diogo-costa/profil/spieler/357153,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Nélson Semedo,Portugal,7500000,transfermarkt_profile,40000000,7500000.0,2025-12-17,9000000.0,2025-05-29,7500000.0,40000000.0,https://www.transfermarkt.co.uk/nelson-semedo/profil/spieler/231572,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Rúben Dias,Portugal,60000000,transfermarkt_profile,80000000,60000000.0,2025-12-09,65000000.0,2025-05-29,60000000.0,80000000.0,https://www.transfermarkt.co.uk/ruben-dias/profil/spieler/258004,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Tomás Araújo,Portugal,28000000,transfermarkt_profile,32000000,28000000.0,2025-12-18,32000000.0,2025-05-29,28000000.0,32000000.0,https://www.transfermarkt.co.uk/tomas-araujo/profil/spieler/504087,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Diogo Dalot,Portugal,28000000,transfermarkt_profile,40000000,28000000.0,2025-12-09,30000000.0,2025-05-29,28000000.0,40000000.0,https://www.transfermarkt.co.uk/diogo-dalot/profil/spieler/357147,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Matheus Nunes,Portugal,38000000,transfermarkt_profile,55000000,38000000.0,2025-12-09,35000000.0,2025-05-29,38000000.0,55000000.0,https://www.transfermarkt.co.uk/matheus-nunes/profil/spieler/601883,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Cristiano Ronaldo,Portugal,15000000,transfermarkt_profile,120000000,15000000.0,2023-06-12,12000000.0,2025-05-26,15000000.0,120000000.0,https://www.transfermarkt.co.uk/cristiano-ronaldo/profil/spieler/8198,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Bruno Fernandes,Portugal,40000000,transfermarkt_profile,90000000,40000000.0,2025-12-09,50000000.0,2025-05-29,40000000.0,90000000.0,https://www.transfermarkt.co.uk/bruno-fernandes/profil/spieler/240306,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Gonçalo Ramos,Portugal,35000000,transfermarkt_profile,50000000,35000000.0,2025-12-15,40000000.0,2025-06-02,35000000.0,50000000.0,https://www.transfermarkt.co.uk/goncalo-ramos/profil/spieler/550550,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Bernardo Silva,Portugal,27000000,transfermarkt_profile,100000000,27000000.0,2025-12-09,38000000.0,2025-05-29,27000000.0,100000000.0,https://www.transfermarkt.co.uk/bernardo-silva/profil/spieler/241641,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
João Félix,Portugal,25000000,transfermarkt_profile,100000000,25000000.0,2025-12-18,20000000.0,2025-06-16,25000000.0,100000000.0,https://www.transfermarkt.co.uk/joao-felix/profil/spieler/462250,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
José Sá,Portugal,5000000,transfermarkt_profile,18000000,5000000.0,2025-12-09,7000000.0,2025-05-29,5000000.0,18000000.0,https://www.transfermarkt.co.uk/jose-sa/profil/spieler/249994,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Renato Veiga,Portugal,25000000,transfermarkt_profile,25000000,25000000.0,2025-12-12,25000000.0,2025-06-16,25000000.0,25000000.0,https://www.transfermarkt.co.uk/renato-veiga/profil/spieler/805714,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Gonçalo Inácio,Portugal,45000000,transfermarkt_profile,45000000,45000000.0,2025-12-18,45000000.0,2025-05-29,45000000.0,45000000.0,https://www.transfermarkt.co.uk/goncalo-inacio/profil/spieler/549006,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
João Neves,Portugal,110000000,transfermarkt_profile,110000000,110000000.0,2025-12-15,80000000.0,2025-06-02,110000000.0,110000000.0,https://www.transfermarkt.co.uk/joao-neves/profil/spieler/670681,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Francisco Trincão,Portugal,35000000,transfermarkt_profile,35000000,35000000.0,2025-12-18,35000000.0,2025-05-29,35000000.0,35000000.0,https://www.transfermarkt.co.uk/francisco-trincao/profil/spieler/412669,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Rafael Leão,Portugal,90000000,transfermarkt_profile,90000000,90000000.0,2024-06-05,70000000.0,2025-06-16,90000000.0,90000000.0,https://www.transfermarkt.co.uk/rafael-leao/profil/spieler/357164,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Pedro Neto,Portugal,60000000,transfermarkt_profile,60000000,60000000.0,2025-12-09,50000000.0,2025-05-29,60000000.0,60000000.0,https://www.transfermarkt.co.uk/pedro-neto/profil/spieler/487465,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Gonçalo Guedes,Portugal,6000000,transfermarkt_profile,40000000,6000000.0,2025-12-12,11000000.0,2025-05-29,6000000.0,40000000.0,https://www.transfermarkt.co.uk/goncalo-guedes/profil/spieler/225122,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
João Cancelo,Portugal,25000000,transfermarkt_profile,70000000,25000000.0,2024-06-07,15000000.0,2025-05-26,25000000.0,70000000.0,https://www.transfermarkt.co.uk/joao-cancelo/profil/spieler/182712,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Rúben Neves,Portugal,40000000,transfermarkt_profile,50000000,40000000.0,2023-06-20,25000000.0,2025-05-26,40000000.0,50000000.0,https://www.transfermarkt.co.uk/ruben-neves/profil/spieler/225161,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Rui Silva,Portugal,8000000,transfermarkt_profile,15000000,8000000.0,2024-06-07,7000000.0,2025-05-29,8000000.0,15000000.0,https://www.transfermarkt.co.uk/rui-silva/profil/spieler/234811,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Vitinha,Portugal,110000000,transfermarkt_profile,110000000,110000000.0,2025-12-15,80000000.0,2025-06-02,110000000.0,110000000.0,https://www.transfermarkt.co.uk/vitinha/profil/spieler/487469,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Samú Costa,Portugal,15000000,transfermarkt_profile,15000000,15000000.0,2025-12-12,15000000.0,2025-06-08,15000000.0,15000000.0,https://www.transfermarkt.co.uk/samu-costa/profil/spieler/657430,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Nuno Mendes,Portugal,75000000,transfermarkt_profile,75000000,75000000.0,2025-12-15,70000000.0,2025-06-02,75000000.0,75000000.0,https://www.transfermarkt.co.uk/nuno-mendes/profil/spieler/616341,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Francisco Conceição,Portugal,30000000,transfermarkt_profile,36000000,30000000.0,2025-12-23,28000000.0,2025-06-16,30000000.0,36000000.0,https://www.transfermarkt.co.uk/francisco-conceicao/profil/spieler/487474,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Utkir Yusupov,Uzbekistan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/utkir-yusupov/profil/spieler/311958,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Abdukodir Khusanov,Uzbekistan,35000000,transfermarkt_profile,35000000,35000000.0,2025-12-09,35000000.0,2025-05-29,35000000.0,35000000.0,https://www.transfermarkt.co.uk/abdukodir-khusanov/profil/spieler/763079,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Khojiakbar Alijonov,Uzbekistan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/khozhiakbar-alizhonov/profil/spieler/492558,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Farrukh Sayfiev,Uzbekistan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/farrukh-sayfiev/profil/spieler/212499,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Rustam Ashurmatov,Uzbekistan,800000,transfermarkt_profile,850000,800000.0,2024-06-04,,,800000.0,850000.0,https://www.transfermarkt.co.uk/rustam-ashurmatov/profil/spieler/288883,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Akmal Mozgovoy,Uzbekistan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/akmal-mozgovoy/profil/spieler/562022,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Otabek Shukurov,Uzbekistan,1600000,transfermarkt_profile,4000000,1600000.0,2025-11-28,1800000.0,2025-05-26,1600000.0,4000000.0,https://www.transfermarkt.co.uk/otabek-shukurov/profil/spieler/294525,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Jamshid Iskanderov,Uzbekistan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/jamshid-iskanderov/profil/spieler/260857,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Odiljon Hamrobekov,Uzbekistan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/odildzhon-khamrobekov/profil/spieler/288915,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Jaloliddin Masharipov,Uzbekistan,1700000,transfermarkt_profile,3000000,1700000.0,2024-06-05,1500000.0,2025-05-15,1700000.0,3000000.0,https://www.transfermarkt.co.uk/jaloliddin-masharipov/profil/spieler/274536,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Oston Urunov,Uzbekistan,1000000,transfermarkt_profile,1500000,1000000.0,2023-12-04,,,1000000.0,1500000.0,https://www.transfermarkt.co.uk/oston-urunov/profil/spieler/492556,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Abduvohid Nematov,Uzbekistan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/abduvokhid-nematov/profil/spieler/527866,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Sherzod Nasrullaev,Uzbekistan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/sherzod-nasrullaev/profil/spieler/608537,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Eldor Shomurodov,Uzbekistan,5000000,transfermarkt_profile,14000000,5000000.0,2025-12-17,5000000.0,2025-06-16,5000000.0,14000000.0,https://www.transfermarkt.co.uk/eldor-shomurodov/profil/spieler/358166,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Umar Eshmurodov,Uzbekistan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/umar-eshmurodov/profil/spieler/493725,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Botirali Ergashev,Uzbekistan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/botirali-ergashev/profil/spieler/312690,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Dostonbek Khamdamov,Uzbekistan,750000,transfermarkt_profile,1200000,750000.0,2023-12-04,,,750000.0,1200000.0,https://www.transfermarkt.co.uk/dostonbek-khamdamov/profil/spieler/294502,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Abdulla Abdullaev,Uzbekistan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/abdulla-abdullaev/profil/spieler/570272,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Azizjon Ganiev,Uzbekistan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/aziz-ganiev/profil/spieler/431911,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Azizbek Amonov,Uzbekistan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/alibek-davronov/profil/spieler/712357,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Igor Sergeev,Uzbekistan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/igor-sergeev/profil/spieler/185372,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Abbosbek Fayzullaev,Uzbekistan,7000000,transfermarkt_profile,8000000,7000000.0,2025-12-17,,,7000000.0,8000000.0,https://www.transfermarkt.co.uk/abbosbek-fayzullaev/profil/spieler/754037,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Sherzod Esanov,Uzbekistan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/sherzod-esanov/profil/spieler/989068,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Bekhruz Karimov,Uzbekistan,0,missing,0,,,,,,,,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Avazbek Ulmasaliev,Uzbekistan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/avazbek-ulmasaliev/profil/spieler/538764,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Jakhongir Urozov,Uzbekistan,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/jakhongir-urozov/profil/spieler/989069,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Dominik Livaković,Croatia,11000000,transfermarkt_profile,15000000,11000000.0,2024-05-31,9000000.0,2025-06-17,11000000.0,15000000.0,https://www.transfermarkt.co.uk/dominik-livakovic/profil/spieler/205927,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
